generation,fitness
155,647.7091006501926
156,647.7091006501926
157,647.7091006501926
158,647.7091006501926
159,682.4183324575881
160,682.4183324575881
161,682.4183324575881
162,682.4183324575881
163,682.4183324575881
164,695.5231810138857
165,697.8864739860935
166,698.7153967954532
167,698.7153967954532
168,698.7153967954532
169,698.7153967954532
170,715.4412302230957
171,715.4412302230957
172,715.4412302230957
173,715.4412302230957
174,746.9535080878666
175,746.9535080878666
176,746.9535080878666
177,746.9535080878666
178,746.9535080878666
179,746.9535080878666
180,746.9535080878666
181,746.9535080878666
182,746.9535080878666
183,747.3451552551877
184,747.3451552551877
185,747.3451552551877
186,755.4755083094449
187,761.2182824528736
188,761.2182824528736
189,761.2182824528736
190,761.2182824528736
191,761.2182824528736
192,769.0643219955891
193,788.4008669575812
194,788.4008669575812
195,802.814678043457
196,802.814678043457
197,802.814678043457
198,802.814678043457
199,802.814678043457
200,802.814678043457
201,802.814678043457
202,823.4600479701395
203,823.4600479701395
204,823.4600479701395
205,834.1004366682467
206,834.3120267298397
207,834.3120267298397
208,850.5621556463443
209,853.3845959977423
210,853.3845959977423
211,853.3845959977423
212,879.3907422581921
213,879.3907422581921
214,919.646800036484
215,919.646800036484
216,919.646800036484
217,919.646800036484
218,919.646800036484
219,919.646800036484
220,919.646800036484
221,919.646800036484
222,919.646800036484
223,919.646800036484
224,919.646800036484
225,919.8998779314406
226,919.8998779314406
227,935.9849410270876
228,935.9849410270876
229,968.086670272964
230,971.8135676670196
231,971.8135676670196
232,971.8135676670196
233,971.8135676670196
234,971.8135676670196
235,971.8135676670196
236,971.8135676670196
237,971.8135676670196
238,971.8135676670196
239,981.5939107120178
240,982.9921992408946
241,982.9921992408946
242,985.8090883274986
243,996.5947900716636
244,996.5947900716636
245,996.5947900716636
246,996.5947900716636
247,996.5947900716636
248,996.5947900716636
249,996.5947900716636
250,1012.3705346141127
251,1012.3705346141127
252,1012.3705346141127
253,1012.3705346141127
254,1012.3705346141127
255,1012.3705346141127
256,1017.7146671686234
257,1030.8181097818813
258,1030.8181097818813
259,1030.8181097818813
260,1030.8181097818813
261,1030.8181097818813
262,1030.8181097818813
263,1030.8181097818813
264,1030.8181097818813
265,1030.8181097818813
266,1030.8181097818813
267,1030.8181097818813
268,1030.8181097818813
269,1054.4082938675788
270,1054.4082938675788
271,1054.4082938675788
272,1063.31826805568
273,1063.31826805568
274,1063.31826805568
275,1063.31826805568
276,1063.31826805568
277,1065.4023809509108
278,1065.4023809509108
279,1065.4023809509108
280,1065.4023809509108
281,1065.4023809509108
282,1084.227265676098
283,1084.227265676098
284,1084.227265676098
285,1084.227265676098
286,1084.227265676098
287,1084.227265676098
288,1084.227265676098
289,1084.227265676098
290,1084.227265676098
291,1084.227265676098
292,1084.227265676098
293,1084.227265676098
294,1084.227265676098
295,1105.968533133006
296,1105.968533133006
297,1105.968533133006
298,1105.968533133006
299,1105.968533133006
300,1105.968533133006
301,1105.968533133006
302,1105.968533133006
303,1105.968533133006
304,1105.968533133006
305,1105.968533133006
306,1109.4757479864672
307,1109.4757479864672
308,1109.4757479864672
309,1109.4757479864672
310,1136.1314219746464
311,1136.1314219746464
312,1136.1314219746464
313,1136.1314219746464
314,1139.783205760686
315,1141.6391945516748
316,1141.6391945516748
317,1141.6391945516748
318,1161.2148900713798
319,1161.2148900713798
320,1161.2148900713798
321,1161.2148900713798
322,1161.2148900713798
323,1166.2227955920864
324,1166.2227955920864
325,1176.4164380046318
326,1176.4164380046318
327,1176.4164380046318
328,1176.4164380046318
329,1176.4164380046318
330,1176.4164380046318
331,1176.4164380046318
332,1176.4164380046318
333,1176.4164380046318
334,1176.4164380046318
335,1176.4164380046318
336,1176.4164380046318
337,1176.4164380046318
338,1176.4164380046318
339,1176.4164380046318
340,1176.4164380046318
341,1176.4164380046318
342,1176.4164380046318
343,1182.00126167869
344,1182.00126167869
345,1182.00126167869
346,1182.00126167869
347,1182.00126167869
348,1182.00126167869
349,1182.00126167869
350,1182.00126167869
351,1183.6006185998997
352,1183.6006185998997
353,1183.6006185998997
354,1183.6006185998997
355,1183.6006185998997
356,1183.6006185998997
357,1183.6006185998997
358,1183.6006185998997
359,1183.6006185998997
360,1193.9822552441633
361,1193.9822552441633
362,1193.9822552441633
363,1193.9822552441633
364,1193.9822552441633
365,1196.499751027777
366,1196.499751027777
367,1197.4551525356121
368,1197.4551525356121
369,1197.4551525356121
370,1197.4551525356121
371,1197.4551525356121
372,1197.4551525356121
373,1197.4551525356121
374,1197.4551525356121
375,1197.4551525356121
376,1197.4551525356121
377,1197.4551525356121
378,1197.4551525356121
379,1220.3046124158045
380,1220.3046124158045
381,1220.3046124158045
382,1220.3046124158045
383,1224.2934061525966
384,1224.2934061525966
385,1224.2934061525966
386,1224.2934061525966
387,1224.2934061525966
388,1224.2934061525966
389,1224.2934061525966
390,1237.8600125728742
391,1237.8600125728742
392,1237.8600125728742
393,1237.8600125728742
394,1237.8600125728742
395,1237.8600125728742
396,1237.8600125728742
397,1237.8600125728742
398,1237.8600125728742
399,1237.8600125728742
400,1237.8600125728742
401,1237.8653292956496
402,1237.8653292956496
403,1237.8653292956496
404,1237.8653292956496
405,1237.8653292956496
406,1237.8653292956496
407,1237.8653292956496
408,1246.9875232988584
409,1246.9875232988584
410,1246.9875232988584
411,1246.9875232988584
412,1246.9875232988584
413,1246.992898935217
414,1246.992898935217
415,1246.992898935217
416,1246.992898935217
417,1246.992898935217
418,1246.992898935217
419,1246.992898935217
420,1246.992898935217
421,1246.992898935217
422,1246.992898935217
423,1246.992898935217
424,1246.992898935217
425,1246.992898935217
426,1246.992898935217
427,1246.992898935217
428,1246.992898935217
429,1246.992898935217
430,1246.992898935217
431,1246.992898935217
432,1248.3700290540314
433,1248.3700290540314
434,1248.3700290540314
435,1248.3700290540314
436,1248.3700290540314
437,1248.3700290540314
438,1248.3700290540314
439,1248.3700290540314
440,1248.3700290540314
441,1248.3700290540314
442,1248.3700290540314
443,1248.3700290540314
444,1248.3700290540314
445,1248.3700290540314
446,1248.3700290540314
447,1248.3700290540314
448,1248.3700290540314
449,1260.745208878074
450,1260.745208878074
451,1260.745208878074
452,1262.363750708423
453,1262.363750708423
454,1262.363750708423
455,1262.363750708423
456,1262.363750708423
457,1271.8974134313257
458,1271.8974134313257
459,1271.8974134313257
460,1271.8974134313257
461,1271.8974134313257
462,1272.7920957550273
463,1272.7920957550273
464,1272.7920957550273
465,1275.839642403584
466,1275.839642403584
467,1275.839642403584
468,1275.839642403584
469,1275.839642403584
470,1275.839642403584
471,1275.839642403584
472,1275.839642403584
473,1275.839642403584
474,1279.4285328829455
475,1279.4285328829455
476,1279.4285328829455
477,1279.4285328829455
478,1279.4285328829455
479,1279.4285328829455
480,1279.4285328829455
481,1307.7288951163525
482,1307.7288951163525
483,1307.7288951163525
484,1307.7288951163525
485,1307.7288951163525
486,1307.7288951163525
487,1307.7288951163525
488,1307.7288951163525
489,1307.7288951163525
490,1307.7288951163525
491,1307.7288951163525
492,1307.7288951163525
493,1307.7288951163525
494,1314.5211594602677
495,1314.5211594602677
496,1314.5211594602677
497,1314.5211594602677
498,1314.5211594602677
499,1314.5211594602677
500,1314.5211594602677
501,1316.4445466379852
502,1316.4445466379852
503,1324.395885017531
504,1324.395885017531
505,1324.395885017531
506,1324.395885017531
507,1324.395885017531
508,1324.395885017531
509,1324.395885017531
510,1324.395885017531
511,1324.395885017531
512,1324.395885017531
513,1324.395885017531
514,1324.395885017531
515,1324.395885017531
516,1331.9998657232547
517,1336.7482061505893
518,1336.7482061505893
519,1336.7482061505893
520,1336.7482061505893
521,1336.7482061505893
522,1336.7482061505893
523,1336.7482061505893
524,1336.7482061505893
525,1336.7482061505893
526,1336.7482061505893
527,1336.7482061505893
528,1352.6911102648091
529,1352.6911102648091
530,1366.7088738011357
531,1366.7088738011357
532,1366.7088738011357
533,1366.7088738011357
534,1366.7088738011357
535,1366.7088738011357
536,1366.7088738011357
537,1366.7088738011357
538,1366.7088738011357
539,1366.7088738011357
540,1366.7088738011357
541,1366.7088738011357
542,1366.7088738011357
543,1366.7088738011357
544,1366.7088738011357
545,1366.7088738011357
546,1366.7088738011357
547,1366.7088738011357
548,1366.7088738011357
549,1366.7088738011357
550,1366.7088738011357
551,1366.7088738011357
552,1366.7088738011357
553,1366.7088738011357
554,1366.7088738011357
555,1366.7088738011357
556,1372.5517579297139
557,1372.5517579297139
558,1372.5517579297139
559,1372.5517579297139
560,1372.5517579297139
561,1372.5517579297139
562,1372.5517579297139
563,1384.3313080331077
564,1384.3313080331077
565,1384.3313080331077
566,1384.3313080331077
567,1391.662704900982
568,1391.662704900982
569,1391.662704900982
570,1391.662704900982
571,1391.662704900982
572,1391.662704900982
573,1391.662704900982
574,1391.662704900982
575,1391.662704900982
576,1391.662704900982
577,1391.662704900982
578,1391.662704900982
579,1391.662704900982
580,1391.662704900982
581,1391.662704900982
582,1391.662704900982
583,1391.662704900982
584,1391.662704900982
585,1391.662704900982
586,1391.662704900982
587,1401.422799365459
588,1401.422799365459
589,1401.422799365459
590,1401.422799365459
591,1401.422799365459
592,1401.422799365459
593,1401.422799365459
594,1401.422799365459
595,1401.422799365459
596,1401.422799365459
597,1401.422799365459
598,1401.422799365459
599,1401.422799365459
600,1401.422799365459
601,1401.422799365459
602,1401.422799365459
603,1401.422799365459
604,1421.233748804768
605,1421.233748804768
606,1421.233748804768
607,1427.335232103575
608,1427.335232103575
609,1427.335232103575
610,1427.335232103575
611,1427.335232103575
612,1427.335232103575
613,1427.335232103575
614,1427.335232103575
615,1427.335232103575
616,1427.335232103575
617,1427.335232103575
618,1429.02389565161
619,1452.9473315980617
620,1454.974688946369
621,1454.974688946369
622,1454.974688946369
623,1454.974688946369
624,1454.974688946369
625,1454.974688946369
626,1454.974688946369
627,1454.974688946369
628,1454.974688946369
629,1454.974688946369
630,1454.974688946369
631,1454.974688946369
632,1454.974688946369
633,1454.974688946369
634,1454.974688946369
635,1454.974688946369
636,1454.974688946369
637,1454.974688946369
638,1454.974688946369
639,1454.974688946369
640,1454.974688946369
641,1471.9391704265006
642,1471.9391704265006
643,1476.5231490454887
644,1476.5231490454887
645,1476.5231490454887
646,1476.5231490454887
647,1476.5231490454887
648,1476.5231490454887
649,1476.5231490454887
650,1476.5231490454887
651,1476.5231490454887
652,1476.5231490454887
653,1480.3386293076603
654,1485.4665567664401
655,1485.4665567664401
656,1490.843360563777
657,1490.843360563777
658,1490.843360563777
659,1490.843360563777
660,1490.843360563777
661,1490.843360563777
662,1490.843360563777
663,1497.6573327138788
664,1497.6573327138788
665,1497.6573327138788
666,1497.6573327138788
667,1497.6573327138788
668,1497.6573327138788
669,1514.7440624541723
670,1514.7440624541723
671,1514.7440624541723
672,1514.7440624541723
673,1514.7440624541723
674,1514.7440624541723
675,1514.7440624541723
676,1514.7440624541723
677,1514.7440624541723
678,1521.747828468818
679,1521.747828468818
680,1521.747828468818
681,1521.747828468818
682,1533.5532972912085
683,1533.5532972912085
684,1533.5532972912085
685,1533.5532972912085
686,1533.5532972912085
687,1533.5532972912085
688,1533.5532972912085
689,1533.5532972912085
690,1533.5532972912085
691,1533.5532972912085
692,1533.5532972912085
693,1533.5532972912085
694,1533.5532972912085
695,1533.5532972912085
696,1533.5532972912085
697,1533.5532972912085
698,1533.5532972912085
699,1533.5532972912085
700,1538.0409677360688
701,1538.0409677360688
702,1541.2599432542954
703,1541.2599432542954
704,1541.2599432542954
705,1541.2599432542954
706,1541.2599432542954
707,1541.2599432542954
708,1541.2599432542954
709,1541.2599432542954
710,1541.2599432542954
711,1541.2599432542954
712,1541.2599432542954
713,1541.2599432542954
714,1550.7113731260358
715,1550.7113731260358
716,1550.7113731260358
717,1550.7113731260358
718,1550.7113731260358
719,1550.7113731260358
720,1550.7113731260358
721,1558.9863984972937
722,1558.9863984972937
723,1558.9863984972937
724,1558.9863984972937
725,1558.9863984972937
726,1558.9863984972937
727,1558.9863984972937
728,1558.9863984972937
729,1558.9863984972937
730,1558.9863984972937
731,1558.9863984972937
732,1558.9863984972937
733,1558.9863984972937
734,1558.9863984972937
735,1558.9863984972937
736,1558.9863984972937
737,1571.0856024157013
738,1571.0856024157013
739,1571.0856024157013
740,1571.0856024157013
741,1571.0856024157013
742,1571.0856024157013
743,1571.0856024157013
744,1571.0856024157013
745,1571.0856024157013
746,1571.0856024157013
747,1571.0856024157013
748,1571.0856024157013
749,1578.6816711866047
750,1578.6816711866047
751,1578.6816711866047
752,1578.6816711866047
753,1583.4144624688088
754,1583.4144624688088
755,1583.4144624688088
756,1583.4144624688088
757,1583.4144624688088
758,1583.4144624688088
759,1583.4144624688088
760,1595.5585921713318
761,1595.5585921713318
762,1595.5585921713318
763,1595.5585921713318
764,1595.5585921713318
765,1595.5585921713318
766,1595.5585921713318
767,1595.5585921713318
768,1595.5585921713318
769,1595.5585921713318
770,1595.5585921713318
771,1595.5585921713318
772,1595.5585921713318
773,1596.1948728279938
774,1596.1948728279938
775,1596.1948728279938
776,1596.1948728279938
777,1596.1948728279938
778,1596.1948728279938
779,1596.1948728279938
780,1603.198943148557
781,1603.198943148557
782,1603.198943148557
783,1608.705791197048
784,1608.705791197048
785,1608.705791197048
786,1608.705791197048
787,1608.705791197048
788,1608.705791197048
789,1608.705791197048
790,1608.705791197048
791,1608.705791197048
792,1608.705791197048
793,1608.705791197048
794,1608.705791197048
795,1608.705791197048
796,1619.5053744481934
797,1619.5053744481934
798,1619.5053744481934
799,1619.5053744481934
800,1619.5053744481934
801,1652.1569332596146
802,1652.1569332596146
803,1652.1569332596146
804,1652.1569332596146
805,1652.1569332596146
806,1652.1569332596146
807,1652.1569332596146
808,1652.1569332596146
809,1652.1569332596146
810,1652.1569332596146
811,1667.4983744501874
812,1667.4983744501874
813,1672.8376697280594
814,1672.8376697280594
815,1672.8376697280594
816,1682.6677800092318
817,1682.6677800092318
818,1682.6677800092318
819,1682.6677800092318
820,1682.6677800092318
821,1682.6677800092318
822,1682.6677800092318
823,1682.6677800092318
824,1682.6677800092318
825,1682.6677800092318
826,1687.2533060431156
827,1687.2533060431156
828,1687.2533060431156
829,1687.2533060431156
830,1687.2533060431156
831,1698.7606634507222
832,1698.7606634507222
833,1698.7606634507222
834,1698.7606634507222
835,1698.7606634507222
836,1703.41217519318
837,1703.41217519318
838,1703.41217519318
839,1703.41217519318
840,1703.41217519318
841,1703.41217519318
842,1703.41217519318
843,1703.41217519318
844,1703.41217519318
845,1703.41217519318
846,1703.9889257629886
847,1703.9889257629886
848,1703.9889257629886
849,1703.9889257629886
850,1703.9889257629886
851,1703.9889257629886
852,1703.9889257629886
853,1703.9889257629886
854,1706.5720941239138
855,1708.822915097492
856,1708.822915097492
857,1708.822915097492
858,1708.822915097492
859,1708.822915097492
860,1708.822915097492
861,1708.822915097492
862,1708.822915097492
863,1708.822915097492
864,1708.822915097492
865,1708.822915097492
866,1708.822915097492
867,1708.822915097492
868,1708.822915097492
869,1719.6050310061783
870,1719.6050310061783
871,1719.6050310061783
872,1734.1481130898258
873,1734.1481130898258
874,1734.1481130898258
875,1734.1481130898258
876,1734.1481130898258
877,1734.1481130898258
878,1734.1481130898258
879,1734.1481130898258
880,1734.1481130898258
881,1734.1481130898258
882,1734.1481130898258
883,1734.1481130898258
884,1734.1481130898258
885,1734.1481130898258
886,1734.1481130898258
887,1736.093847597982
888,1736.093847597982
889,1736.093847597982
890,1736.093847597982
891,1736.093847597982
892,1736.093847597982
893,1736.093847597982
894,1736.093847597982
895,1736.093847597982
896,1741.3716103741426
897,1741.3716103741426
898,1741.3716103741426
899,1751.1511257275229
900,1751.1511257275229
901,1751.1511257275229
902,1751.1511257275229
903,1751.1511257275229
904,1751.1511257275229
905,1751.1511257275229
906,1765.2074387879054
907,1765.2074387879054
908,1765.2074387879054
909,1765.2074387879054
910,1765.2074387879054
911,1765.2074387879054
912,1765.2074387879054
913,1765.2074387879054
914,1790.7520817963823
915,1790.7520817963823
916,1790.7520817963823
917,1790.7520817963823
918,1790.7520817963823
919,1790.7520817963823
920,1809.9142301031209
921,1809.9142301031209
922,1809.9142301031209
923,1809.9142301031209
924,1809.9142301031209
925,1809.9142301031209
926,1809.9142301031209
927,1809.9142301031209
928,1809.9142301031209
929,1809.9142301031209
930,1809.9142301031209
931,1809.9142301031209
932,1809.9142301031209
933,1809.9142301031209
934,1809.9142301031209
935,1809.9142301031209
936,1809.9142301031209
937,1809.9142301031209
938,1811.6117278196891
939,1811.6117278196891
940,1811.6117278196891
941,1811.6117278196891
942,1811.6117278196891
943,1811.6117278196891
944,1811.6117278196891
945,1811.6117278196891
946,1811.6117278196891
947,1811.6117278196891
948,1811.6117278196891
949,1811.6117278196891
950,1811.9015857629677
951,1811.9015857629677
952,1811.9015857629677
953,1840.2910424445747
954,1840.2910424445747
955,1840.2910424445747
956,1840.2910424445747
957,1840.2910424445747
958,1840.2910424445747
959,1840.2910424445747
960,1840.2910424445747
961,1840.2910424445747
962,1840.2910424445747
963,1840.2910424445747
964,1840.2910424445747
965,1840.2910424445747
966,1840.2910424445747
967,1840.587810875315
968,1840.587810875315
969,1840.587810875315
970,1851.2388736101711
971,1851.2388736101711
972,1851.2388736101711
973,1851.2388736101711
974,1851.2388736101711
975,1851.2388736101711
976,1851.2388736101711
977,1851.2388736101711
978,1851.2388736101711
979,1851.2388736101711
980,1851.2388736101711
981,1851.2388736101711
982,1851.2388736101711
983,1851.2388736101711
984,1851.2388736101711
985,1851.2388736101711
986,1856.3386161670785
987,1856.3386161670785
988,1857.518902345123
989,1857.518902345123
990,1857.518902345123
991,1857.518902345123
992,1906.9084708848554
993,1906.9084708848554
994,1906.9084708848554
995,1906.9084708848554
996,1906.9084708848554
997,1906.9084708848554
998,1906.9084708848554
999,1906.9084708848554
1000,1906.9084708848554
